lat,lon,time,H1000,H850,PBLTOP,PS,SLP,T10M,T2M,T2MDEW,T850,TS,U10M,U2M,U50M,V10M,V2M,V50M
48.5,5.0,2014-01-04 23:30:00,-9.442329,1309.1025,92706.03,97138.27,99885.75,278.89944,278.78583,278.27762,272.17538,278.48785,7.336529,5.108328,9.921339,1.0393382,0.72232616,1.01103
48.5,5.625,2014-01-04 00:30:00,117.63469,1446.5692,96749.91,97512.57,101422.48,278.6772,278.6738,278.38913,275.3176,278.63232,1.6546533,1.1504548,2.1978045,5.053508,3.514418,6.368102
48.5,5.625,2014-01-04 01:30:00,114.957695,1444.0544,96740.17,97487.09,101388.11,278.44696,278.4433,278.15436,275.5616,278.40588,0.8459807,0.58840275,1.1520445,4.952036,3.4439912,6.222029
48.5,5.625,2014-01-04 02:30:00,109.07756,1439.1006,96630.66,97420.734,101315.86,278.35074,278.3404,278.03873,275.9591,278.3172,-0.0453448,-0.03150603,0.03978926,4.9266143,3.4246266,6.264892
48.5,5.625,2014-01-04 03:30:00,101.34006,1432.5623,96599.76,97329.16,101221.484,278.3251,278.3088,278.0092,276.39532,278.26355,-0.6282165,-0.43607396,-0.7337465,4.809852,3.3375869,6.1301312
48.5,5.625,2014-01-04 04:30:00,92.440125,1425.0774,96466.64,97228.19,101112.945,278.35416,278.3276,278.02023,276.70987,278.27563,-1.1644311,-0.80764055,-1.4154284,4.7766123,3.310893,6.156334
48.5,5.625,2014-01-04 05:30:00,82.179184,1416.5454,96373.02,97110.33,100987.97,278.35162,278.31567,278.02838,276.8727,278.2244,-1.7484221,-1.2112263,-2.1794295,4.784892,3.3122988,6.1941786
48.5,5.625,2014-01-04 06:30:00,70.87875,1406.4789,96249.65,96980.62,100849.69,278.3084,278.27502,278.01096,276.93292,278.19742,-2.4527607,-1.7000161,-3.0451021,4.871459,3.3744392,6.281057
48.5,5.625,2014-01-04 07:30:00,62.21279,1397.707,96119.38,96882.65,100746.16,278.4081,278.37506,278.093,276.86374,278.33163,-3.0039835,-2.0838811,-3.6821868,5.2747808,3.6576183,6.7848597
48.5,5.625,2014-01-04 08:30:00,54.956055,1389.3698,95918.69,96787.28,100660.234,278.92334,278.87634,278.4768,276.28662,278.8488,-3.3342128,-2.3114848,-4.047721,5.7636194,3.9951174,7.4004045
48.5,5.625,2014-01-04 09:30:00,46.359573,1379.329,95881.875,96682.74,100557.91,279.45447,279.36703,278.8006,275.66263,279.2002,-3.3498318,-2.3126569,-4.2093754,5.5068784,3.8018882,7.2041135
48.5,5.625,2014-01-04 10:30:00,35.754803,1367.1886,95437.8,96570.39,100428.375,279.67923,279.57843,278.8739,275.7234,279.3303,-3.2425852,-2.2343073,-4.148777,5.362854,3.694267,7.2616005
48.5,5.625,2014-01-04 11:30:00,24.713562,1354.3008,94317.46,96448.266,100295.41,279.02374,278.9831,278.26672,275.6946,278.80408,-2.9804049,-2.0671587,-3.6995096,6.25122,4.336261,8.159635
48.5,5.625,2014-01-04 12:30:00,14.936932,1344.5864,93747.32,96327.6,100178.68,278.30548,278.27756,277.58334,276.182,278.1655,-2.310784,-1.6066935,-2.7148507,6.523306,4.5325956,8.471846
48.5,5.625,2014-01-04 13:30:00,8.441994,1338.7479,85320.55,96243.97,100101.33,278.25113,278.19464,277.50366,276.15765,278.0657,-1.0612128,-0.73568344,-0.9657912,6.624664,4.5902653,8.758621
48.5,5.625,2014-01-04 14:30:00,4.8415947,1335.5009,91442.45,96197.164,100058.25,278.24414,278.20764,277.5171,275.72214,278.09064,-0.37479258,-0.26047397,-0.17473078,7.2350454,5.022529,9.307957
48.5,5.625,2014-01-04 15:30:00,4.6388893,1334.9711,94656.95,96196.08,100055.63,277.60257,277.4912,276.9792,275.7995,277.10638,-0.39656425,-0.27336955,-0.34642196,7.05119,4.862638,9.332147
48.5,5.625,2014-01-04 16:30:00,2.884941,1334.2742,95178.45,96168.805,100034.74,277.12143,276.96634,276.47614,276.17142,276.5949,-0.5414109,-0.37378383,-0.5912802,6.933729,4.765951,9.229921
48.5,5.625,2014-01-04 17:30:00,-1.9346619,1331.8734,91974.66,96114.06,99976.695,277.1801,276.9756,276.51044,276.13895,276.57593,-0.9333284,-0.64153004,-0.98215294,6.5545435,4.4778976,9.175598
48.5,5.625,2014-01-04 18:30:00,-9.6278,1326.5085,86711.89,96034.62,99884.42,277.83273,277.5848,277.21307,276.22345,277.11847,-0.768023,-0.5234957,-0.74403334,6.413558,4.361964,9.309925
48.5,5.625,2014-01-04 19:30:00,-16.77353,1320.81,84581.88,95951.85,99799.02,278.2281,278.00922,277.7304,276.46326,277.6134,-0.8918488,-0.6106031,-0.9581828,6.301602,4.293579,9.059566
48.5,5.625,2014-01-04 20:30:00,-20.482933,1316.915,90114.81,95903.97,99754.31,278.64862,278.4622,278.216,276.51453,278.1171,-0.5844705,-0.40145922,-0.62773824,6.127771,4.180216,8.6502495
48.5,5.625,2014-01-04 21:30:00,-20.741432,1314.294,94521.67,95904.09,99751.31,278.82733,278.6598,278.37714,276.0033,278.3139,-0.04183054,-0.0291605,0.07866931,5.721158,3.8996892,8.116997
48.5,5.625,2014-01-04 22:30:00,-18.58646,1311.7052,94812.82,95925.28,99777.1,278.95688,278.78918,278.39722,275.4438,278.44766,1.8517232,1.264596,2.7099957,5.1192102,3.485825,7.4131794
48.5,5.625,2014-01-04 23:30:00,-13.668892,1309.7275,91154.03,95978.27,99835.75,278.66116,278.528,278.12918,273.92343,278.17926,5.1871147,3.5658472,7.313917,3.1140451,2.1310174,4.1555614
48.0,5.0,2014-01-05 00:30:00,7.0344276,1322.8611,93796.55,96238.72,100085.58,277.9712,277.9221,277.52502,271.39102,277.77734,7.4755135,5.1832895,9.752853,-1.4035401,-0.9733252,-1.9963403
48.0,5.0,2014-01-05 01:30:00,25.635845,1337.8512,93455.18,96437.11,100313.305,277.60693,277.56995,277.18243,270.7728,277.4497,7.018793,4.869556,9.13706,-0.28557068,-0.19819352,-0.57463336
48.0,5.0,2014-01-05 02:30:00,42.535194,1351.9813,93395.72,96624.85,100521.234,277.21875,277.20016,276.77493,270.4741,277.1167,6.615018,4.595297,8.626848,0.963968,0.670153,1.0160584
48.0,5.0,2014-01-05 03:30:00,53.253407,1361.0428,92793.02,96754.734,100653.62,276.9605,276.94608,276.4592,270.3814,276.8855,6.2680955,4.356985,8.178507,2.0400202,1.4187248,2.4456239
48.0,5.0,2014-01-05 04:30:00,57.74805,1364.7146,93888.195,96806.02,100709.35,276.70145,276.6728,276.1498,270.40326,276.5656,5.8821893,4.0821567,7.7245636,2.4732108,1.7166219,3.0917885
48.0,5.0,2014-01-05 05:30:00,62.51386,1368.8488,93414.016,96858.83,100767.69,276.4676,276.45676,275.87335,270.3443,276.40857,5.7920246,4.0265265,7.577573,2.637723,1.8350184,3.3353415
48.0,5.0,2014-01-05 06:30:00,67.65378,1373.0074,93370.67,96923.69,100831.03,276.19928,276.18866,275.57935,270.1046,276.13425,5.519709,3.8382955,7.2999706,2.5903902,1.8017049,3.289012
48.0,5.0,2014-01-05 07:30:00,74.85095,1379.2803,93532.125,97009.84,100920.086,276.0897,276.06,275.4914,269.63766,275.99878,4.6520348,3.2250814,6.276654,2.4964786,1.7311373,3.2227912
48.0,5.0,2014-01-05 08:30:00,82.62362,1386.7798,93993.2,97099.266,101016.2,276.3731,276.37686,275.78162,269.00992,276.46057,3.7930727,2.643211,5.001256,2.6204767,1.826088,3.293655
48.0,5.0,2014-01-05 09:30:00,88.87413,1393.1151,93316.12,97172.1,101093.695,276.84824,276.89737,276.12924,268.5593,277.08917,3.3823938,2.3797116,4.443658,2.648098,1.8631408,3.2250373
48.0,5.0,2014-01-05 10:30:00,93.2279,1397.9412,88696.14,97228.555,101146.125,277.45837,277.59335,276.10327,269.3255,278.0689,3.717226,2.657278,4.785231,2.1313918,1.5240508,2.4489903
48.0,5.0,2014-01-05 11:30:00,93.07645,1399.1931,86268.96,97228.56,101141.82,278.23676,278.53973,275.50925,269.74777,279.6317,3.7551131,2.7572577,4.6092854,1.7044246,1.2517391,1.9358062
48.0,5.0,2014-01-05 12:30:00,92.962204,1401.0986,85245.266,97240.5,101137.75,278.68835,278.9569,275.07516,269.6549,279.74493,3.3891935,2.4889426,4.0980635,2.003802,1.4704353,2.3575737
48.0,5.0,2014-01-05 13:30:00,95.251045,1405.1292,85668.91,97279.36,101161.336,278.9403,279.07257,274.98538,269.73685,279.35895,2.9246602,2.1108131,3.6211839,2.2584243,1.6278495,2.7389238
48.0,5.0,2014-01-05 14:30:00,97.28961,1409.095,88870.84,97311.53,101181.16,278.70715,278.58582,275.426,270.8319,278.1506,1.7291845,1.1553934,2.7831686,2.1253202,1.4061325,3.4627364
48.0,5.0,2014-01-05 15:30:00,98.92269,1412.65,91971.234,97337.3,101197.78,277.0892,275.9842,274.55472,272.0935,274.55743,0.9773738,0.45799088,1.983207,2.4386516,1.1351168,4.8660903
48.0,5.0,2014-01-05 16:30:00,102.3745,1417.8195,96657.875,97384.484,101238.64,275.958,274.43777,273.49506,273.00006,273.1052,0.7184391,0.33064246,1.4317129,3.1150172,1.4537227,6.259388
48.0,5.0,2014-01-05 17:30:00,106.03714,1423.3208,96695.234,97429.7,101281.86,275.47794,274.31305,273.33502,273.64874,273.06528,0.4613881,0.23461878,0.9775521,3.4705348,1.8184911,7.4278755
48.0,5.0,2014-01-05 18:30:00,108.72379,1427.7815,95684.34,97458.52,101312.89,275.353,274.45978,273.36218,274.11215,273.31055,0.3295744,0.18285239,0.7227154,4.0041676,2.325573,8.3524885
48.0,5.0,2014-01-05 19:30:00,109.70149,1430.5844,96738.87,97475.82,101323.875,275.5929,274.95218,273.58313,274.44485,273.9707,0.3178506,0.19321203,0.63869464,4.8819094,3.0816808,8.891109
48.0,5.0,2014-01-05 20:30:00,109.22912,1432.1112,96748.6,97475.555,101315.2,275.75818,275.29956,273.93402,274.81866,274.4901,0.359702,0.23265433,0.69405067,5.635925,3.7128007,9.007235
48.0,5.0,2014-01-05 21:30:00,106.840164,1432.4434,90779.56,97454.586,101280.66,276.0528,275.71664,274.3609,275.3169,275.13202,0.58867055,0.394091,1.1495358,6.3634653,4.286085,9.477569
48.0,5.0,2014-01-05 22:30:00,103.812195,1432.3392,90489.53,97430.67,101238.19,276.55612,276.2459,274.77264,276.13242,275.6302,1.0514313,0.7118533,1.691302,6.6764803,4.52441,9.619667
48.0,5.0,2014-01-05 23:30:00,100.55468,1432.1749,90101.41,97404.53,101196.39,276.67346,276.39,275.05722,277.08603,275.82962,0.8687924,0.5903606,1.557998,6.750939,4.588661,9.785141
48.0,5.625,2014-01-05 00:30:00,0.050052643,1318.9861,94820.55,95806.72,100000.58,278.1626,278.08224,277.78284,272.22403,277.88867,6.143482,4.2282114,8.241135,-0.46182865,-0.33422607,-0.6690088
48.0,5.625,2014-01-05 01:30:00,18.448345,1333.1012,94383.18,95997.11,100224.805,277.84912,277.8004,277.44025,271.17905,277.66455,6.4641056,4.470142,8.523779,-0.12560898,-0.090649575,-0.4422538
48.0,5.625,2014-01-05 02:30:00,38.691444,1349.7313,92291.72,96216.85,100473.234,277.42188,277.36813,276.91556,270.60007,277.18115,7.054471,4.882406,9.435442,0.41098946,0.28404465,0.1740174
48.0,5.625,2014-01-05 03:30:00,49.722157,1358.7928,93017.02,96338.734,100609.62,277.06598,277.01443,276.5295,270.32526,276.87573,6.8149705,4.71636,9.004679,1.0844537,0.75100017,1.1824404
48.0,5.625,2014-01-05 04:30:00,56.31055,1364.2146,93792.195,96414.02,100690.85,276.86746,276.82318,276.3295,270.32367,276.7082,6.098986,4.221805,8.056595,1.7471366,1.2102742,2.1230385
48.0,5.625,2014-01-05 05:30:00,61.07636,1367.8488,93094.016,96474.83,100750.19,276.66095,276.62277,276.04913,270.34283,276.51013,5.7969074,4.013831,7.706479,2.0200472,1.398495,2.5384665
48.0,5.625,2014-01-05 06:30:00,68.27878,1374.07,92938.67,96555.69,100839.03,276.33405,276.30585,275.71997,270.25354,276.2114,5.3673654,3.7201314,7.1554394,2.1030855,1.4569783,2.6610823
48.0,5.625,2014-01-05 07:30:00,76.6947,1381.4678,93084.125,96657.84,100943.086,276.04672,276.01312,275.4367,269.9951,275.92065,4.4850426,3.1034994,6.063763,2.236713,1.546567,2.8800178
48.0,5.625,2014-01-05 08:30:00,84.84237,1388.8423,92825.2,96755.266,101043.2,276.08014,276.0917,275.41833,269.537,276.16956,3.8028383,2.652,5.008092,2.5921564,1.807045,3.2282252
48.0,5.625,2014-01-05 09:30:00,91.34288,1394.9276,92676.12,96828.1,101123.695,276.33456,276.4091,275.57846,268.9909,276.6595,3.5122766,2.4783444,4.5169,2.766262,1.952008,3.3256233
48.0,5.625,2014-01-05 10:30:00,96.0404,1399.8787,88504.14,96884.555,101181.625,276.86072,277.01523,275.65796,269.2127,277.55328,3.5033588,2.5098171,4.4649186,2.4902785,1.7843047,2.8664708
48.0,5.625,2014-01-05 11:30:00,96.7327,1401.5681,86300.96,96900.56,101188.82,277.59222,277.84833,275.2983,269.39987,278.7528,3.4504256,2.519953,4.261629,2.107745,1.5383602,2.4084625
48.0,5.625,2014-01-05 12:30:00,96.368454,1402.9736,84877.266,96904.5,101182.25,278.0829,278.3241,274.98532,269.24,279.08087,2.9844084,2.1852317,3.641032,2.3202083,1.7018806,2.7159722
48.0,5.625,2014-01-05 13:30:00,97.813545,1406.3167,84836.91,96927.36,101195.836,278.3661,278.49445,274.92288,269.03665,278.79645,2.589211,1.8686255,3.2129807,2.4893813,1.7977713,2.99283
48.0,5.625,2014-01-05 14:30:00,100.53961,1410.5325,90262.84,96975.53,101224.16,278.12122,277.99597,275.44553,269.5536,277.56076,1.5774511,1.0477884,2.5487936,2.0696561,1.3587692,3.3914473
48.0,5.625,2014-01-05 15:30:00,102.07894,1413.775,92371.234,97001.3,101238.28,276.65952,275.4959,274.4102,270.86694,274.10822,0.8793971,0.40427995,1.7571328,2.343925,1.0560153,4.516481
48.0,5.625,2014-01-05 16:30:00,105.437,1418.757,95937.875,97048.484,101277.14,275.6455,273.9612,273.5302,272.0655,272.572,0.68691444,0.30805945,1.3395498,2.9587672,1.3116329,5.6461067
48.0,5.625,2014-01-05 17:30:00,109.41214,1424.4458,96327.234,97093.7,101324.36,275.11856,273.66656,273.30377,272.92316,272.35825,0.52620745,0.2579342,1.0967538,3.2146754,1.5377294,6.5528755
48.0,5.625,2014-01-05 18:30:00,112.59879,1429.469,96404.34,97138.52,101362.39,274.74753,273.51837,273.16687,273.52817,272.24512,0.42356855,0.22691977,0.91200066,3.498308,1.8167839,7.397411
48.0,5.625,2014-01-05 19:30:00,113.82649,1432.4594,96418.87,97155.82,101375.875,274.74524,273.82327,273.26672,273.97806,272.7207,0.44138575,0.2624259,0.9056014,3.9756594,2.2926183,8.176266
48.0,5.625,2014-01-05 20:30:00,113.85412,1434.1112,96428.6,97155.555,101373.2,274.91052,274.24097,273.5395,274.3714,273.2616,0.5756444,0.36912894,1.0111893,4.796081,3.0038164,8.690828
48.0,5.625,2014-01-05 21:30:00,112.496414,1434.7559,96251.56,97150.586,101353.16,274.8067,274.28696,273.7437,274.95752,273.40155,0.65812856,0.43168867,1.1168514,5.236512,3.3856945,8.786162
48.0,5.625,2014-01-05 22:30:00,110.155945,1435.0267,94057.53,97134.67,101318.19,274.728,274.2928,273.8117,275.68515,273.54816,0.82784426,0.55532867,1.3308893,5.5202303,3.6259725,8.807167
48.0,5.625,2014-01-05 23:30:00,106.92968,1434.4874,92341.41,97108.53,101274.39,274.85315,274.48767,273.82675,276.4337,273.8472,0.72363555,0.49234766,1.243911,5.752892,3.8269427,8.98436
48.5,5.0,2014-01-05 00:30:00,-0.46557236,1315.4861,93636.55,97230.72,99994.33,278.63916,278.53537,278.04846,271.49258,278.24414,7.3192635,5.1002817,9.760666,-1.203589,-0.8388037,-1.8850121
48.5,5.0,2014-01-05 01:30:00,15.823345,1328.9762,94687.18,97413.11,100193.305,278.271,278.1676,277.69025,270.99545,277.87158,6.786371,4.7250247,9.121435,-0.42675644,-0.2969484,-0.8075435
48.5,5.0,2014-01-05 02:30:00,30.472694,1340.8563,96803.72,97584.85,100373.234,277.6836,277.6025,277.27493,270.4731,277.33545,6.1990023,4.319906,8.158098,1.1280305,0.7861198,1.3432069
48.5,5.0,2014-01-05 03:30:00,43.690907,1352.6678,96969.02,97738.734,100536.12,277.28864,277.2488,276.9592,270.20953,277.1433,5.3637986,3.7554228,6.9851475,2.5488093,1.785424,3.119452
48.5,5.0,2014-01-05 04:30:00,47.93555,1355.4646,95952.195,97790.02,100588.85,277.0081,276.99896,276.6459,270.1386,276.9494,5.2298455,3.6759067,6.808548,3.0405936,2.137032,3.7412026
48.5,5.0,2014-01-05 05:30:00,54.92011,1361.0988,95142.016,97866.83,100675.19,276.67462,276.68527,276.25226,270.16217,276.68005,5.334017,3.7589483,6.847104,3.1738558,2.2363856,3.9105368
48.5,5.0,2014-01-05 06:30:00,60.77878,1365.6324,94298.67,97939.69,100747.03,276.336,276.36053,275.84106,270.0824,276.394,5.1261544,3.6175923,6.620283,3.1763277,2.2416463,3.9462385
48.5,5.0,2014-01-05 07:30:00,68.2572,1371.7178,94380.125,98033.84,100839.086,276.12094,276.13617,275.60468,269.8149,276.1687,4.5426598,3.2055502,5.887982,3.002338,2.1188326,3.7599006
48.5,5.0,2014-01-05 08:30:00,76.56112,1379.2173,94457.2,98131.266,100941.2,276.26373,276.29288,275.72693,269.60242,276.4215,3.642682,2.5787578,4.6946154,3.141961,2.2240372,3.9079127
48.5,5.0,2014-01-05 09:30:00,82.49913,1385.1151,94516.12,98204.1,101013.695,276.61386,276.6669,276.01987,269.41122,276.87042,3.0362024,2.1619382,3.9124079,3.1373558,2.233258,3.819764
48.5,5.0,2014-01-05 10:30:00,87.7279,1390.8162,92312.14,98268.555,101077.125,277.0951,277.1871,276.3142,269.5385,277.5064,3.0599995,2.1958523,3.9131608,2.8477004,2.0430937,3.3977208
48.5,5.0,2014-01-05 11:30:00,86.7952,1391.3181,88044.96,98260.56,101062.82,277.91644,278.13348,276.12643,270.13547,278.92468,3.1598983,2.3085272,3.9637775,2.6873348,1.9631649,3.188736
48.5,5.0,2014-01-05 12:30:00,86.774704,1393.2236,87341.266,98264.5,101059.75,278.5282,278.6444,275.39938,270.58948,278.94415,3.0727873,2.2125754,3.8793132,2.7508724,1.9802009,3.3985894
48.5,5.0,2014-01-05 13:30:00,89.751045,1397.7542,87316.91,98311.36,101093.336,278.85437,278.87335,275.251,270.94437,278.90192,2.8118672,1.9897193,3.6827073,2.8468032,2.0131032,3.671541
48.5,5.0,2014-01-05 14:30:00,91.16461,1401.095,87350.84,98335.53,101105.66,278.72668,278.55847,275.64084,271.911,278.0764,1.6151708,1.0739114,2.7314107,2.581375,1.7047164,4.3582444
48.5,5.0,2014-01-05 15:30:00,92.61019,1404.65,89171.234,98353.3,101120.28,277.43295,276.71466,275.0391,272.90015,275.56134,0.8994691,0.49027848,2.0010293,2.6906047,1.4576266,5.795778
48.5,5.0,2014-01-05 16:30:00,96.312,1410.257,93985.875,98400.484,101164.14,276.25488,275.10574,273.97162,273.52155,273.75363,0.65691566,0.34297156,1.4173086,3.331814,1.7462032,7.05431
48.5,5.0,2014-01-05 17:30:00,99.75589,1415.6958,97623.234,98437.7,101205.36,275.98575,275.0904,273.84283,274.00812,273.94028,0.33040667,0.18957484,0.71912926,3.8240504,2.2154636,8.117329
48.5,5.0,2014-01-05 18:30:00,101.81754,1419.7815,97732.34,98466.52,101229.89,276.1616,275.48712,273.92078,274.4188,274.46094,0.035629094,0.021109223,0.08032036,4.5803394,2.8841667,8.864207
48.5,5.0,2014-01-05 19:30:00,101.70149,1421.5844,97730.87,98467.82,101227.375,276.32336,275.7764,273.9308,274.68314,274.77734,-0.23634863,-0.15639734,-0.36679852,5.5908937,3.6910558,9.301266
48.5,5.0,2014-01-05 20:30:00,100.07287,1422.1737,85308.6,98451.555,101205.7,276.67224,276.21362,274.03168,275.01788,275.37683,0.049399257,0.033923864,0.4850663,6.5187373,4.4042068,10.097078
48.5,5.0,2014-01-05 21:30:00,97.277664,1421.9434,83771.56,98422.586,101167.16,277.0489,276.65024,274.33746,275.51807,275.85858,0.7729967,0.52763593,1.5417172,7.0509653,4.813429,10.344756
48.5,5.0,2014-01-05 22:30:00,94.655945,1422.0267,88489.53,98398.67,101130.19,277.40378,277.07794,274.89374,276.09335,276.4466,1.0094391,0.69363433,1.7042414,7.281949,5.0048785,10.330605
48.5,5.0,2014-01-05 23:30:00,91.52343,1421.8624,86661.41,98364.53,101089.89,277.693,277.3783,275.4166,277.0743,276.73196,0.944415,0.6497173,1.7027733,7.3837514,5.0769424,10.5117035
48.5,5.625,2014-01-05 00:30:00,-5.6530724,1312.8611,93060.55,96054.72,99932.08,278.0962,278.03146,277.6344,272.31192,277.86133,7.485279,5.187196,9.746994,-0.24783176,-0.1744055,-0.5095239
48.5,5.625,2014-01-05 01:30:00,8.292095,1323.1012,93247.18,96197.11,100101.055,277.8335,277.7848,277.40118,271.33627,277.64307,7.0754337,4.904712,9.224951,-0.84307724,-0.5847902,-1.343066
48.5,5.625,2014-01-05 02:30:00,27.691444,1339.6063,93587.72,96408.85,100338.734,277.57812,277.5322,277.1343,270.80222,277.3921,7.1052523,4.9283047,9.310442,0.1987092,0.13823166,0.024237126
48.5,5.625,2014-01-05 03:30:00,41.034657,1350.7928,94265.02,96562.734,100502.62,277.24957,277.19412,276.7639,270.39264,277.0183,6.8579392,4.7534695,8.983194,1.3325006,0.92409587,1.5886904
48.5,5.625,2014-01-05 04:30:00,49.4043,1357.7771,94624.195,96654.02,100605.85,276.928,276.872,276.42715,270.09222,276.70624,6.239611,4.322391,8.265579,2.1079764,1.4617391,2.6591713
48.5,5.625,2014-01-05 05:30:00,55.23261,1362.1613,94518.016,96722.83,100678.19,276.63947,276.59933,276.1585,269.91583,276.4828,6.087923,4.223792,7.970151,2.2651644,1.5728114,2.858779
48.5,5.625,2014-01-05 06:30:00,63.34128,1368.945,93978.67,96819.69,100778.53,276.35944,276.34686,275.8567,269.95862,276.2905,5.644709,3.9271626,7.3566113,2.5161715,1.7514119,3.2060041
48.5,5.625,2014-01-05 07:30:00,72.1322,1376.4678,93628.125,96921.84,100887.086,275.98422,275.98578,275.44843,269.93332,275.9558,4.907894,3.420394,6.4153256,2.7318301,1.9039888,3.468885
48.5,5.625,2014-01-05 08:30:00,80.65487,1383.9673,93273.2,97027.266,100992.2,275.84967,275.88077,275.2152,269.74377,275.984,4.3340883,3.033836,5.6008654,3.0316095,2.122963,3.8073268
48.5,5.625,2014-01-05 09:30:00,87.68663,1390.4901,92196.12,97108.1,101078.195,276.03574,276.12393,275.26596,269.47116,276.4095,4.0738,2.8758054,5.202447,3.085598,2.1790588,3.7826545
48.5,5.625,2014-01-05 10:30:00,92.19665,1395.2537,90632.14,97164.555,101132.625,276.45837,276.60117,275.4353,269.45453,277.05328,3.8607807,2.7500515,4.885817,2.9307082,2.0875273,3.5129552
48.5,5.625,2014-01-05 11:30:00,93.07645,1397.1931,87276.96,97180.56,101141.32,277.27582,277.50458,275.2241,269.58298,278.27234,3.8957381,2.8075507,4.8504963,2.7908504,2.0110164,3.3401031
48.5,5.625,2014-01-05 12:30:00,93.680954,1399.5361,85437.266,97192.5,101146.75,277.88367,278.0819,274.83688,269.3557,278.659,3.6186857,2.6046653,4.4681807,2.9041927,2.0900643,3.5382378
48.5,5.625,2014-01-05 13:30:00,95.813545,1403.2542,85380.91,97231.36,101169.336,278.2411,278.346,274.7432,269.27127,278.5855,3.238625,2.3056374,4.0860276,3.0225844,2.1512868,3.7799394
48.5,5.625,2014-01-05 14:30:00,98.41461,1407.47,87350.84,97271.53,101197.16,277.9884,277.83582,275.01193,269.9447,277.32248,2.1923194,1.4636819,3.5136373,2.5637968,1.702275,4.154143
48.5,5.625,2014-01-05 15:30:00,99.76644,1410.65,87139.234,97297.3,101209.28,276.66342,275.97638,274.58597,271.22827,274.94025,1.256396,0.67071366,2.7988808,2.42205,1.2879488,5.282106
48.5,5.625,2014-01-05 16:30:00,103.2495,1415.6945,88401.875,97344.484,101249.64,275.78223,274.75027,273.72162,272.34674,273.58176,1.1101933,0.5692594,2.4182851,2.9714625,1.5308712,6.388294
48.5,5.625,2014-01-05 17:30:00,107.13089,1421.2583,95223.234,97389.7,101295.86,275.37247,274.48102,273.62018,273.13507,273.3602,0.9071889,0.50192225,1.989332,3.4109645,1.8990575,7.4142036
48.5,5.625,2014-01-05 18:30:00,109.78629,1425.9065,96692.34,97418.52,101327.89,275.24362,274.52228,273.58093,273.68637,273.48633,0.658737,0.39220297,1.3802471,3.982683,2.3890495,8.2431135
48.5,5.625,2014-01-05 19:30:00,109.76399,1427.9594,96690.87,97419.82,101325.375,275.4015,274.8389,273.59875,274.09915,273.89258,0.54050684,0.34555578,0.9818038,5.0244875,3.2291417,8.906734
48.5,5.625,2014-01-05 20:30:00,108.44787,1428.7362,95612.6,97411.555,101307.7,275.37537,274.92456,273.66058,274.4417,274.0409,0.7187718,0.4774053,1.2048539,6.059753,4.0272536,9.577547
48.5,5.625,2014-01-05 21:30:00,106.590164,1428.8184,92635.56,97398.586,101282.16,275.25983,274.89633,273.81012,275.0122,274.17108,0.9173296,0.61812055,1.5298764,6.5411997,4.409132,9.77835
48.5,5.625,2014-01-05 22:30:00,103.812195,1428.5892,93209.53,97374.67,101243.19,275.46237,275.13263,274.02655,275.76328,274.4544,1.2897736,0.8743289,1.9979426,6.811246,4.61816,9.811073
48.5,5.625,2014-01-05 23:30:00,100.49218,1428.1124,88565.41,97348.53,101198.39,275.66956,275.3783,274.233,276.40244,274.83353,1.4869565,1.0124493,2.4293358,7.0067983,4.772255,9.999985
